"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","9"
"Christianity","0"
"Hindu","22990"
"Islam","2403"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","80"
"Total","25482"
