"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","8"
"Cow Dung","2787"
"Electricity Fuel","2"
"KeroseneFuel","42"
"LP Gas","32"
"Not Sated about Fuel","39"
"OthersFuel","16"
"Wood/FireWood","1204"
"Total","4130"
