"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1"
"Cow Dung","3"
"Electricity Fuel","1"
"KeroseneFuel","15"
"LP Gas","67"
"Not Sated about Fuel","8"
"OthersFuel","2"
"Wood/FireWood","2957"
"Total","3054"
