"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","20"
"Cow Dung","18"
"Electricity","3"
"Kerosene","17"
"LP Gas","415"
"Not stated","7"
"Others","144"
"Wood/Firewood","5814"
"Total","6438"
