"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","11"
"Cow Dung","3"
"Electricity","0"
"Kerosene","7"
"LP Gas","68"
"Not stated","14"
"Others","0"
"Wood/Firewood","2838"
"Total","2941"
