"Population by Religion","Number"
"Bahai","1"
"Bon","407"
"Buddism","3418"
"Christianity","63"
"Hindu","4771"
"Islam","0"
"Jainism","0"
"Kirat","5088"
"Prakriti","4"
"Sikhism","0"
"Undefined","32"
"Total","13784"
