"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","5069"
"Christianity","1429"
"Hindu","61708"
"Islam","1768"
"Jainism","0"
"Kirat","15"
"Prakriti","104"
"Sikhism","0"
"Undefined","133"
"Total","70226"
