"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","2153"
"Cow Dung","18"
"Electricity Fuel","38"
"KeroseneFuel","134"
"LP Gas","7014"
"Not Sated about Fuel","106"
"OthersFuel","87"
"Wood/FireWood","6520"
"Total","16070"
