"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","372"
"Cow Dung","725"
"Electricity Fuel","1"
"KeroseneFuel","88"
"LP Gas","711"
"Not Sated about Fuel","51"
"OthersFuel","10"
"Wood/FireWood","9563"
"Total","11521"
