"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3"
"Christianity","2"
"Hindu","20936"
"Islam","2233"
"Jainism","0"
"Kirat","20"
"Prakriti","0"
"Sikhism","0"
"Undefined","29"
"Total","23223"
