"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","4"
"Christianity","0"
"Hindu","40290"
"Islam","1991"
"Jainism","8"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","43"
"Total","42336"
