"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","17"
"Cow Dung","5"
"Electricity Fuel","0"
"KeroseneFuel","6"
"LP Gas","31"
"Not Sated about Fuel","16"
"OthersFuel","2"
"Wood/FireWood","6264"
"Total","6341"
