"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","27"
"Christianity","44"
"Hindu","42046"
"Islam","8226"
"Jainism","9"
"Kirat","75"
"Prakriti","0"
"Sikhism","0"
"Undefined","79"
"Total","50506"
