"Population by Religion","Number"
"Bahai","1"
"Bon","2"
"Buddism","1196"
"Christianity","743"
"Hindu","8467"
"Islam","10"
"Jainism","0"
"Kirat","10281"
"Prakriti","72"
"Sikhism","0"
"Undefined","641"
"Total","21413"
