"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","119"
"Christianity","29"
"Hindu","22398"
"Islam","6"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","0"
"Total","22553"
