"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","427"
"Christianity","135"
"Hindu","31767"
"Islam","3513"
"Jainism","0"
"Kirat","23"
"Prakriti","3"
"Sikhism","0"
"Undefined","22"
"Total","35890"
