"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","7"
"Cow Dung","0"
"Electricity","3"
"Kerosene","8"
"LP Gas","77"
"Not stated","34"
"Others","0"
"Wood/Firewood","3211"
"Total","3340"
