"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","0"
"Christianity","4"
"Hindu","10813"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","0"
"Total","10818"
