"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","2"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","18"
"LP Gas","0"
"Not Sated about Fuel","6"
"OthersFuel","0"
"Wood/FireWood","1956"
"Total","1982"
