"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","14"
"Cow Dung","2542"
"Electricity","0"
"Kerosene","89"
"LP Gas","11"
"Not stated","52"
"Others","137"
"Wood/Firewood","1862"
"Total","4707"
