"Population by Religion","Number"
"Bahai","0"
"Bon","110"
"Buddism","495"
"Christianity","24"
"Hindu","25408"
"Islam","57"
"Jainism","0"
"Kirat","0"
"Prakriti","7"
"Sikhism","0"
"Undefined","0"
"Total","26101"
