"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2162"
"Christianity","349"
"Hindu","32166"
"Islam","149"
"Jainism","0"
"Kirat","9"
"Prakriti","14"
"Sikhism","0"
"Undefined","29"
"Total","34878"
