"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","8"
"Christianity","1"
"Hindu","42565"
"Islam","6534"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","236"
"Total","49344"
