"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","118"
"Cow Dung","0"
"Electricity Fuel","1"
"KeroseneFuel","14"
"LP Gas","70"
"Not Sated about Fuel","34"
"OthersFuel","0"
"Wood/FireWood","5974"
"Total","6211"
