"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3038"
"Christianity","105"
"Hindu","2343"
"Islam","0"
"Jainism","0"
"Kirat","3670"
"Prakriti","2"
"Sikhism","0"
"Undefined","2"
"Total","9160"
