"Population by Religion","Number"
"Bahai","184"
"Bon","0"
"Buddism","0"
"Christianity","293"
"Hindu","21046"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","406"
"Sikhism","0"
"Undefined","20"
"Total","21949"
