"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","354"
"Christianity","905"
"Hindu","53905"
"Islam","698"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","13"
"Total","55875"
