"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","8"
"Cow Dung","8"
"Electricity","0"
"Kerosene","2"
"LP Gas","1"
"Not stated","26"
"Others","0"
"Wood/Firewood","4051"
"Total","4096"
