"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","11"
"Cow Dung","7"
"Electricity","0"
"Kerosene","26"
"LP Gas","14"
"Not stated","19"
"Others","1"
"Wood/Firewood","3813"
"Total","3891"
