"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","63"
"Cow Dung","11"
"Electricity","18"
"Kerosene","171"
"LP Gas","3703"
"Not stated","33"
"Others","50"
"Wood/Firewood","5411"
"Total","9460"
