"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","7254"
"Christianity","167"
"Hindu","7905"
"Islam","0"
"Jainism","1"
"Kirat","6"
"Prakriti","3241"
"Sikhism","0"
"Undefined","17"
"Total","18592"
