"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","508"
"Christianity","582"
"Hindu","39080"
"Islam","615"
"Jainism","0"
"Kirat","0"
"Prakriti","118"
"Sikhism","0"
"Undefined","45"
"Total","40949"
