"Population by Religion","Number"
"Bahai","2"
"Bon","1"
"Buddism","2333"
"Christianity","715"
"Hindu","33026"
"Islam","217"
"Jainism","0"
"Kirat","7425"
"Prakriti","848"
"Sikhism","0"
"Undefined","112"
"Total","44679"
