"Population by Religion","Number"
"Bahai","1"
"Bon","2"
"Buddism","2703"
"Christianity","272"
"Hindu","11511"
"Islam","22"
"Jainism","0"
"Kirat","5806"
"Prakriti","0"
"Sikhism","0"
"Undefined","20"
"Total","20337"
