"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","2"
"Cow Dung","11"
"Electricity","0"
"Kerosene","3"
"LP Gas","4"
"Not stated","7"
"Others","0"
"Wood/Firewood","3582"
"Total","3609"
