"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","11"
"Christianity","2"
"Hindu","17627"
"Islam","3602"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","1"
"Undefined","152"
"Total","21395"
