"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","4"
"Cow Dung","2396"
"Electricity Fuel","2"
"KeroseneFuel","33"
"LP Gas","31"
"Not Sated about Fuel","109"
"OthersFuel","0"
"Wood/FireWood","1142"
"Total","3717"
