"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","5751"
"Christianity","699"
"Hindu","12609"
"Islam","8"
"Jainism","0"
"Kirat","0"
"Prakriti","3"
"Sikhism","0"
"Undefined","13"
"Total","19084"
