"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","4477"
"Christianity","39"
"Hindu","1594"
"Islam","0"
"Jainism","0"
"Kirat","4956"
"Prakriti","1"
"Sikhism","0"
"Undefined","26"
"Total","11094"
