"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1328"
"Christianity","150"
"Hindu","3982"
"Islam","7"
"Jainism","0"
"Kirat","4046"
"Prakriti","6"
"Sikhism","0"
"Undefined","11"
"Total","9530"
