"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","259"
"Christianity","19"
"Hindu","16859"
"Islam","1"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","8"
"Total","17146"
