"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","434"
"Cow Dung","36"
"Electricity Fuel","3"
"KeroseneFuel","63"
"LP Gas","105"
"Not Sated about Fuel","77"
"OthersFuel","1"
"Wood/FireWood","12445"
"Total","13164"
