"Population by Religion","Number"
"Bahai","1"
"Bon","1"
"Buddism","10736"
"Christianity","420"
"Hindu","49941"
"Islam","53"
"Jainism","0"
"Kirat","113"
"Prakriti","3851"
"Sikhism","0"
"Undefined","528"
"Total","65644"
