"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","367"
"Christianity","40"
"Hindu","44207"
"Islam","7201"
"Jainism","0"
"Kirat","9"
"Prakriti","1"
"Sikhism","0"
"Undefined","564"
"Total","52389"
