"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","13"
"Cow Dung","5568"
"Electricity Fuel","0"
"KeroseneFuel","98"
"LP Gas","198"
"Not Sated about Fuel","257"
"OthersFuel","84"
"Wood/FireWood","3855"
"Total","10073"
