"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","4999"
"Christianity","697"
"Hindu","14303"
"Islam","0"
"Jainism","0"
"Kirat","3"
"Prakriti","6"
"Sikhism","0"
"Undefined","66"
"Total","20074"
