"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","1"
"Cow Dung","1820"
"Electricity","0"
"Kerosene","67"
"LP Gas","34"
"Not stated","57"
"Others","13"
"Wood/Firewood","1991"
"Total","3983"
