"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","4"
"Cow Dung","2"
"Electricity Fuel","1"
"KeroseneFuel","0"
"LP Gas","8"
"Not Sated about Fuel","4"
"OthersFuel","0"
"Wood/FireWood","3051"
"Total","3070"
