"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","20"
"Cow Dung","2"
"Electricity Fuel","0"
"KeroseneFuel","11"
"LP Gas","158"
"Not Sated about Fuel","11"
"OthersFuel","0"
"Wood/FireWood","5681"
"Total","5883"
