"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","182"
"Christianity","31"
"Hindu","37314"
"Islam","8883"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","145"
"Total","46557"
