"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","9"
"Cow Dung","9"
"Electricity","0"
"Kerosene","3"
"LP Gas","0"
"Not stated","27"
"Others","1"
"Wood/Firewood","3684"
"Total","3733"
