"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","240"
"Christianity","604"
"Hindu","29766"
"Islam","1033"
"Jainism","4"
"Kirat","698"
"Prakriti","668"
"Sikhism","0"
"Undefined","71"
"Total","33085"
