"Population by Religion","Number"
"Bahai","0"
"Bon","6"
"Buddism","419"
"Christianity","35"
"Hindu","1010"
"Islam","4"
"Jainism","0"
"Kirat","1"
"Prakriti","0"
"Sikhism","0"
"Undefined","1"
"Total","1476"
