"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","22"
"Christianity","19"
"Hindu","24988"
"Islam","2349"
"Jainism","0"
"Kirat","1"
"Prakriti","2"
"Sikhism","1"
"Undefined","48"
"Total","27430"
