"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","35"
"Cow Dung","2"
"Electricity Fuel","0"
"KeroseneFuel","11"
"LP Gas","93"
"Not Sated about Fuel","32"
"OthersFuel","1"
"Wood/FireWood","4833"
"Total","5007"
