"Population by Literacy Status","Number"
"Literate",""
"Female","121019"
"Male","193671"
"","314690"
"Not Read/Write",""
"Female","167274"
"Male","106551"
"","273825"
"Not Stated",""
"Female","304"
"Male","190"
"","494"
"Read Only",""
"Female","9075"
"Male","9261"
"","18336"
