"Population by Religion","Number"
"Bahai","1"
"Bon","2"
"Buddism","31142"
"Christianity","1621"
"Hindu","562081"
"Islam","89686"
"Jainism","25"
"Kirat","1290"
"Prakriti","540"
"Sikhism","4"
"Undefined","1316"
"Total","687708"
