"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","1026"
"Christianity","160"
"Hindu","17069"
"Islam","15"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","2"
"Total","18273"
