"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1"
"Cow Dung","1"
"Electricity Fuel","0"
"KeroseneFuel","8"
"LP Gas","24"
"Not Sated about Fuel","11"
"OthersFuel","0"
"Wood/FireWood","3195"
"Total","3240"
