"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","380"
"Christianity","134"
"Hindu","8654"
"Islam","0"
"Jainism","0"
"Kirat","6324"
"Prakriti","3"
"Sikhism","0"
"Undefined","24"
"Total","15519"
