"Population by Religion","Number"
"Bahai","432"
"Bon","0"
"Buddism","5183"
"Christianity","11962"
"Hindu","429082"
"Islam","461"
"Jainism","0"
"Kirat","25"
"Prakriti","3699"
"Sikhism","0"
"Undefined","404"
"Total","451248"
