"Population by Religion","Number"
"Bahai","0"
"Bon","2"
"Buddism","3632"
"Christianity","12"
"Hindu","12905"
"Islam","0"
"Jainism","0"
"Kirat","1950"
"Prakriti","3"
"Sikhism","0"
"Undefined","54"
"Total","18558"
