"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","40843"
"Male","40843"
"Children (0-4)",""
"Female","15966"
"Male","15966"
"Elderely (60+)",""
"Female","12339"
"Male","12339"
"Working population (15-59)",""
"Female","77184"
"Male","77184"
"Youth (15-24)",""
"Female","27785"
"Male","27785"
