"Population by Religion","Number"
"Bahai","25"
"Bon","30"
"Buddism","33714"
"Christianity","11379"
"Hindu","559453"
"Islam","88072"
"Jainism","388"
"Kirat","52558"
"Prakriti","14807"
"Sikhism","26"
"Undefined","3035"
"Total","763487"
